NinjaScript File,Error,Code,Line,Column,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly',CS0229,323,31,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrailingStops',CS0229,324,37,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate',CS0229,329,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ResetDailyTracking()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ResetDailyTracking()',CS0121,331,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.BarIntervalMinutes',CS0229,336,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.hardLimitHit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.hardLimitHit',CS0229,353,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.weeklyLimitHit',CS0229,353,24,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastResetDate',CS0229,357,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ResetDailyTracking()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ResetDailyTracking()',CS0121,359,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckTimeBasedExit()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckTimeBasedExit()',CS0121,365,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime',CS0229,383,26,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,386,10,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime',CS0229,386,32,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,388,7,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,388,28,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,391,11,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,392,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckForSignals()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckForSignals()',CS0121,395,7,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,399,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.OrderFlowBar()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.OrderFlowBar()',CS0121,399,23,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.Timestamp' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.Timestamp',CS0229,399,38,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastBarTime',CS0229,400,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,405,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,410,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,411,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,415,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,416,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,424,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,434,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,438,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,445,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,449,6,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.currentBar',CS0229,459,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,459,30,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.RTHOnly',CS0229,463,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.IsRTH()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.IsRTH()',CS0121,463,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.lastSignalTime',CS0229,469,24,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.signalCooldownSeconds' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.signalCooldownSeconds',CS0229,469,55,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckMaxTradesGate()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.CheckMaxTradesGate()',CS0121,473,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,477,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,477,44,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DetectAbsorption()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DetectAbsorption()',CS0121,480,30,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesFilters(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesFilters(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)',CS0121,482,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesShortGate(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesShortGate(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar)',CS0121,483,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ExecuteSignal(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ExecuteSignal(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)',CS0121,485,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DetectBreakout()' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DetectBreakout()',CS0121,490,28,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesFilters(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesFilters(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)',CS0121,492,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesShortGate(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.PassesShortGate(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar)',CS0121,493,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ExecuteSignal(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ExecuteSignal(CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal)',CS0121,495,5,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DisableShorts' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.DisableShorts',CS0229,504,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,504,32,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter',CS0229,511,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,513,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,513,33,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,514,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,514,35,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OnlyWithTrend' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OnlyWithTrend',CS0229,516,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,519,17,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,522,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,522,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,526,17,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,529,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,529,20,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Direction',CS0229,542,15,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseShortGate',CS0229,546,9,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.UseTrendFilter',CS0229,558,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,560,25,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,561,25,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation',CS0229,567,40,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMinEMASeparation',CS0229,573,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor',CS0229,583,22,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,584,31,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,589,13,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,594,72,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,The call is ambiguous between the following methods or properties: 'CGScalpingStrategyNT8Native_v4_1_ShortGate.IsNearSwingHigh(double)' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.IsNearSwingHigh(double)',CS0121,598,26,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,611,52,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,612,60,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor',CS0229,613,64,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,618,33,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.AggressorDelta',CS0229,623,81,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,645,40,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Strength',CS0229,646,40,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor',CS0229,646,51,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.Signal.Type',CS0229,648,41,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails',CS0229,659,35,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.ShortGateMaxFails',CS0229,663,19,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,711,8,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,714,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,714,44,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,715,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.orderFlowHistory',CS0229,715,44,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.SellVolume' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.SellVolume',CS0229,718,36,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.SellVolume' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.SellVolume',CS0229,718,57,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BuyVolume' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BuyVolume',CS0229,719,35,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BuyVolume' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BuyVolume',CS0229,719,55,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,722,19,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,722,32,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaFast',CS0229,723,21,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.emaSlow',CS0229,723,34,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionMinAggressor',CS0229,727,27,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BidSizeByPrice' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.OrderFlowBar.BidSizeByPrice',CS0229,731,33,
CGScalpingStrategyNT8Native_v4_1_ShortGate_BACKUP.cs,Ambiguity between 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionRatio' and 'CGScalpingStrategyNT8Native_v4_1_ShortGate.AbsorptionRatio',CS0229,738,42,
