"trade_date","entry_time","entry_et","side","entry_price","target_price","stop_price","execution_type","effective_fill_time","total_event_size","event_count_delta","slippage_ticks_rt","outcome","exit_time","net_pnl_usd","or_high","or_low","or_location","time_zone","running_daily_pnl","consecutive_losses","v5_running_daily_pnl","v5_running_daily_peak","v5_drawdown_from_peak"
"2025-09-24","2025-09-24 15:19:00.600","2025-09-24 11:19:00.600","LONG",24784.5,24794.5,24779.5,"MARKET","2025-09-24 15:19:01.600",81,28,3,"STOP","1970-01-01 00:00:00.000",-115.7,24841.25,24841.25,"BELOW_OR","NORMAL",1400.1999999999996,1,1400.1999999999996,1515.8999999999996,-115.70000000000005
"2025-09-24","2025-09-24 15:22:40.600","2025-09-24 11:22:40.600","SHORT",24802,24792,24807,"LIMIT","2025-09-24 15:22:41.100",68,-5,2,"STOP","2025-09-24 15:23:08.200",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1289.4999999999995,2,1289.4999999999995,1515.8999999999996,-226.4000000000001
"2025-09-24","2025-09-24 15:27:36.400","2025-09-24 11:27:36.400","SHORT",24797.25,24787.25,24802.25,"LIMIT","2025-09-24 15:27:38.200",114,-11,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1178.7999999999995,3,1178.7999999999995,1515.8999999999996,-337.10000000000014
"2025-09-24","2025-09-24 15:37:57.700","2025-09-24 11:37:57.700","LONG",24783,24793,24778,"LIMIT","2025-09-24 15:37:57.800",111,2,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",1368.0999999999995,0,1368.0999999999995,1515.8999999999996,-147.80000000000018
"2025-09-24","2025-09-24 15:38:11.200","2025-09-24 11:38:11.200","SHORT",24776.75,24766.75,24781.75,"LIMIT","2025-09-24 15:38:12.100",403,-88,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1257.3999999999994,1,1257.3999999999994,1515.8999999999996,-258.5000000000002
"2025-09-24","2025-09-24 15:39:24.100","2025-09-24 11:39:24.100","LONG",24769.5,24779.5,24764.5,"LIMIT","2025-09-24 15:39:24.300",88,34,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",1446.6999999999994,0,1446.6999999999994,1515.8999999999996,-69.20000000000027
"2025-09-24","2025-09-24 15:43:03.700","2025-09-24 11:43:03.700","LONG",24770.25,24780.25,24765.25,"MARKET","2025-09-24 15:43:04.700",132,11,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","NORMAL",1625.9999999999993,0,1625.9999999999993,1625.9999999999993,0
"2025-09-24","2025-09-24 15:43:15.600","2025-09-24 11:43:15.600","SHORT",24763.75,24753.75,24768.75,"LIMIT","2025-09-24 15:43:16.500",402,-12,2,"STOP","2025-09-24 15:44:40.100",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1515.2999999999993,1,1515.2999999999993,1625.9999999999993,-110.70000000000005
"2025-09-24","2025-09-24 15:55:13.100","2025-09-24 11:55:13.100","LONG",24721.5,24731.5,24716.5,"LIMIT","2025-09-24 15:55:16.600",81,32,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",1704.5999999999992,0,1704.5999999999992,1704.5999999999992,0
"2025-09-24","2025-09-24 16:00:21.000","2025-09-24 12:00:21.000","SHORT",24684.25,24674.25,24689.25,"LIMIT","2025-09-24 16:00:22.000",111,-47,2,"STOP","2025-09-24 16:01:18.700",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1593.8999999999992,1,1593.8999999999992,1704.5999999999992,-110.70000000000005
"2025-09-24","2025-09-24 16:09:33.200","2025-09-24 12:09:33.200","LONG",24657.25,24667.25,24652.25,"LIMIT","2025-09-24 16:09:36.200",170,-7,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",1783.1999999999991,0,1783.1999999999991,1783.1999999999991,0
"2025-09-24","2025-09-24 16:11:38.000","2025-09-24 12:11:38.000","LONG",24645.25,24655.25,24640.25,"LIMIT","2025-09-24 16:11:42.500",261,-6,2,"STOP","2025-09-24 16:12:02.800",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",1672.499999999999,1,1672.499999999999,1783.1999999999991,-110.70000000000005
"2025-09-24","2025-09-24 16:13:52.700","2025-09-24 12:13:52.700","SHORT",24650,24640,24655,"LIMIT","2025-09-24 16:13:52.900",217,1,2,"TARGET","2025-09-24 16:14:12.600",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",1861.799999999999,0,1861.799999999999,1861.799999999999,0
"2025-09-24","2025-09-24 16:14:39.200","2025-09-24 12:14:39.200","SHORT",24651,24641,24656,"LIMIT","2025-09-24 16:14:39.400",96,-30,2,"TARGET","2025-09-24 16:15:47.100",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",2051.099999999999,0,2051.099999999999,2051.099999999999,0
"2025-09-24","2025-09-24 16:18:39.600","2025-09-24 12:18:39.600","SHORT",24660.75,24650.75,24665.75,"LIMIT","2025-09-24 16:18:41.500",88,-5,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",2240.399999999999,0,2240.399999999999,2240.399999999999,0
"2025-09-24","2025-09-24 16:20:36.900","2025-09-24 12:20:36.900","SHORT",24668.5,24658.5,24673.5,"LIMIT","2025-09-24 16:20:37.300",83,-5,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",2429.6999999999994,0,2429.6999999999994,2429.6999999999994,0
"2025-09-24","2025-09-24 16:20:43.800","2025-09-24 12:20:43.800","SHORT",24664.25,24654.25,24669.25,"LIMIT","2025-09-24 16:20:44.000",167,-36,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",2618.9999999999995,0,2618.9999999999995,2618.9999999999995,0
"2025-09-24","2025-09-24 16:29:09.600","2025-09-24 12:29:09.600","SHORT",24698.5,24688.5,24703.5,"MARKET","2025-09-24 16:29:10.600",212,-2,6,"STOP","1970-01-01 00:00:00.000",-130.7,24841.25,24841.25,"BELOW_OR","NORMAL",2488.2999999999997,1,2488.2999999999997,2618.9999999999995,-130.69999999999982
"2025-09-24","2025-09-24 16:30:54.400","2025-09-24 12:30:54.400","SHORT",24693.25,24683.25,24698.25,"MARKET","2025-09-24 16:30:55.400",101,-9,4,"TARGET","2025-09-24 16:34:30.900",179.3,24841.25,24841.25,"BELOW_OR","NORMAL",2667.6,0,2667.6,2667.6,0
"2025-09-24","2025-09-24 16:56:35.400","2025-09-24 12:56:35.400","SHORT",24684.75,24674.75,24689.75,"LIMIT","2025-09-24 16:56:35.500",151,-4,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",2856.9,0,2856.9,2856.9,0
"2025-09-24","2025-09-24 16:59:33.500","2025-09-24 12:59:33.500","SHORT",24682,24672,24687,"MARKET","2025-09-24 16:59:34.500",77,1,3,"TARGET","1970-01-01 00:00:00.000",184.3,24841.25,24841.25,"BELOW_OR","NORMAL",3041.2000000000003,0,3041.2000000000003,3041.2000000000003,0
"2025-09-24","2025-09-24 17:05:12.900","2025-09-24 13:05:12.900","SHORT",24690.75,24680.75,24695.75,"LIMIT","2025-09-24 17:05:17.600",230,-4,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",3230.5000000000005,0,3230.5000000000005,3230.5000000000005,0
"2025-09-24","2025-09-24 17:14:54.200","2025-09-24 13:14:54.200","LONG",24720.5,24730.5,24715.5,"LIMIT","2025-09-24 17:14:56.500",104,0,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",3419.8000000000006,0,3419.8000000000006,3419.8000000000006,0
"2025-09-24","2025-09-24 17:22:46.400","2025-09-24 13:22:46.400","SHORT",24712.25,24702.25,24717.25,"MARKET","2025-09-24 17:22:47.400",85,2,3,"TARGET","1970-01-01 00:00:00.000",184.3,24841.25,24841.25,"BELOW_OR","NORMAL",3604.100000000001,0,3604.100000000001,3604.100000000001,0
"2025-09-24","2025-09-24 17:24:51.700","2025-09-24 13:24:51.700","SHORT",24722.75,24712.75,24727.75,"LIMIT","2025-09-24 17:24:52.800",74,-4,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",3793.400000000001,0,3793.400000000001,3793.400000000001,0
"2025-09-24","2025-09-24 17:30:30.200","2025-09-24 13:30:30.200","SHORT",24738.5,24728.5,24743.5,"LIMIT","2025-09-24 17:30:30.400",158,-5,2,"STOP","2025-09-24 17:31:54.900",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",3682.700000000001,1,3682.700000000001,3793.400000000001,-110.69999999999982
"2025-09-24","2025-09-24 17:32:30.600","2025-09-24 13:32:30.600","LONG",24743.25,24753.25,24738.25,"MARKET","2025-09-24 17:32:31.600",83,1,3,"TARGET","1970-01-01 00:00:00.000",184.3,24841.25,24841.25,"BELOW_OR","NORMAL",3867.0000000000014,0,3867.0000000000014,3867.0000000000014,0
"2025-09-24","2025-09-24 17:33:12.200","2025-09-24 13:33:12.200","SHORT",24744.75,24734.75,24749.75,"LIMIT","2025-09-24 17:33:13.000",59,-5,2,"STOP","2025-09-24 17:35:04.100",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",3756.3000000000015,1,3756.3000000000015,3867.0000000000014,-110.69999999999982
"2025-09-24","2025-09-24 17:35:57.700","2025-09-24 13:35:57.700","LONG",24740.25,24750.25,24735.25,"LIMIT","2025-09-24 17:35:59.500",65,6,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",3945.6000000000017,0,3945.6000000000017,3945.6000000000017,0
"2025-09-24","2025-09-24 17:36:36.000","2025-09-24 13:36:36.000","LONG",24737.75,24747.75,24732.75,"LIMIT","2025-09-24 17:36:39.300",78,-2,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4134.9000000000015,0,4134.9000000000015,4134.9000000000015,0
"2025-09-24","2025-09-24 17:40:22.100","2025-09-24 13:40:22.100","LONG",24727.5,24737.5,24722.5,"LIMIT","2025-09-24 17:40:24.200",100,45,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4324.200000000002,0,4324.200000000002,4324.200000000002,0
"2025-09-24","2025-09-24 17:48:55.800","2025-09-24 13:48:55.800","LONG",24706,24716,24701,"LIMIT","2025-09-24 17:49:00.000",81,5,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",4213.500000000002,1,4213.500000000002,4324.200000000002,-110.69999999999982
"2025-09-24","2025-09-24 17:51:41.200","2025-09-24 13:51:41.200","SHORT",24707.75,24697.75,24712.75,"MARKET","2025-09-24 17:51:42.200",185,-2,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","NORMAL",4392.800000000002,0,4392.800000000002,4392.800000000002,0
"2025-09-24","2025-09-24 18:00:59.900","2025-09-24 14:00:59.900","SHORT",24710.5,24700.5,24715.5,"MARKET","2025-09-24 18:01:00.900",122,-48,4,"STOP","2025-09-24 18:05:57.500",-120.7,24841.25,24841.25,"BELOW_OR","NORMAL",4272.100000000002,1,4272.100000000002,4392.800000000002,-120.69999999999982
"2025-09-24","2025-09-24 18:13:24.700","2025-09-24 14:13:24.700","SHORT",24695.75,24685.75,24700.75,"LIMIT","2025-09-24 18:13:27.700",384,18,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4461.400000000002,0,4461.400000000002,4461.400000000002,0
"2025-09-24","2025-09-24 18:14:31.000","2025-09-24 14:14:31.000","SHORT",24701.75,24691.75,24706.75,"MARKET","2025-09-24 18:14:32.000",137,-25,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","NORMAL",4640.700000000003,0,4640.700000000003,4640.700000000003,0
"2025-09-24","2025-09-24 18:16:34.800","2025-09-24 14:16:34.800","SHORT",24705.5,24695.5,24710.5,"MARKET","2025-09-24 18:16:35.800",73,-26,3,"STOP","2025-09-24 18:18:59.200",-115.7,24841.25,24841.25,"BELOW_OR","NORMAL",4525.000000000003,1,4525.000000000003,4640.700000000003,-115.69999999999982
"2025-09-24","2025-09-24 18:36:02.800","2025-09-24 14:36:02.800","SHORT",24711.75,24701.75,24716.75,"LIMIT","2025-09-24 18:36:05.300",73,-3,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4714.300000000003,0,4714.300000000003,4714.300000000003,0
"2025-09-24","2025-09-24 18:40:01.100","2025-09-24 14:40:01.100","SHORT",24718.5,24708.5,24723.5,"MARKET","2025-09-24 18:40:02.100",102,4,4,"STOP","2025-09-24 18:45:23.600",-120.7,24841.25,24841.25,"BELOW_OR","NORMAL",4593.600000000003,1,4593.600000000003,4714.300000000003,-120.69999999999982
"2025-09-24","2025-09-24 18:53:18.200","2025-09-24 14:53:18.200","SHORT",24731,24721,24736,"LIMIT","2025-09-24 18:53:18.700",86,-9,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4782.900000000003,0,4782.900000000003,4782.900000000003,0
"2025-09-24","2025-09-24 18:53:50.500","2025-09-24 14:53:50.500","LONG",24738,24748,24733,"LIMIT","2025-09-24 18:53:50.900",121,17,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4972.2000000000035,0,4972.2000000000035,4972.2000000000035,0
"2025-09-24","2025-09-24 18:53:51.900","2025-09-24 14:53:51.900","SHORT",24738,24728,24743,"LIMIT","2025-09-24 18:53:52.400",139,-2,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",4861.500000000004,1,4861.500000000004,4972.2000000000035,-110.69999999999982
"2025-09-24","2025-09-24 18:57:24.300","2025-09-24 14:57:24.300","SHORT",24738,24728,24743,"LIMIT","2025-09-24 18:57:27.000",216,6,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",4750.800000000004,2,4750.800000000004,4972.2000000000035,-221.39999999999964
"2025-09-24","2025-09-24 18:58:04.800","2025-09-24 14:58:04.800","SHORT",24736.5,24726.5,24741.5,"MARKET","2025-09-24 18:58:05.800",297,12,6,"STOP","2025-09-24 19:00:18.200",-130.7,24841.25,24841.25,"BELOW_OR","NORMAL",4620.100000000004,3,4620.100000000004,4972.2000000000035,-352.09999999999945
"2025-09-24","2025-09-24 19:01:33.500","2025-09-24 15:01:33.500","LONG",24731.5,24741.5,24726.5,"LIMIT","2025-09-24 19:01:36.000",54,6,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",4809.400000000004,0,4809.400000000004,4972.2000000000035,-162.79999999999927
"2025-09-24","2025-09-24 19:02:37.500","2025-09-24 15:02:37.500","SHORT",24723,24713,24728,"MARKET","2025-09-24 19:02:38.500",81,-1,3,"TARGET","1970-01-01 00:00:00.000",184.3,24841.25,24841.25,"BELOW_OR","NORMAL",4993.700000000004,0,4993.700000000004,4993.700000000004,0
"2025-09-24","2025-09-24 19:08:33.300","2025-09-24 15:08:33.300","SHORT",24724,24714,24729,"LIMIT","2025-09-24 19:08:37.300",77,-8,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",5183.000000000005,0,5183.000000000005,5183.000000000005,0
"2025-09-24","2025-09-24 19:14:10.100","2025-09-24 15:14:10.100","LONG",24721.25,24731.25,24716.25,"LIMIT","2025-09-24 19:14:11.700",57,8,2,"STOP","2025-09-24 19:15:23.300",-110.7,24841.25,24841.25,"BELOW_OR","NORMAL",5072.300000000005,1,5072.300000000005,5183.000000000005,-110.69999999999982
"2025-09-24","2025-09-24 19:15:41.200","2025-09-24 15:15:41.200","SHORT",24717.25,24707.25,24722.25,"MARKET","2025-09-24 19:15:42.200",104,3,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","NORMAL",5251.600000000005,0,5251.600000000005,5251.600000000005,0
"2025-09-24","2025-09-24 19:15:48.300","2025-09-24 15:15:48.300","SHORT",24721,24711,24726,"LIMIT","2025-09-24 19:15:49.500",107,-1,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","NORMAL",5440.900000000005,0,5440.900000000005,5440.900000000005,0
"2025-09-24","2025-09-24 19:31:48.800","2025-09-24 15:31:48.800","SHORT",24726.25,24716.25,24731.25,"LIMIT","2025-09-24 19:31:52.300",113,-8,2,"STOP","2025-09-24 19:33:55.500",-110.7,24841.25,24841.25,"BELOW_OR","CLOSE_30",5330.200000000005,1,5330.200000000005,5440.900000000005,-110.69999999999982
"2025-09-24","2025-09-24 19:38:49.000","2025-09-24 15:38:49.000","LONG",24714.75,24724.75,24709.75,"LIMIT","2025-09-24 19:38:51.700",100,18,2,"STOP","2025-09-24 19:43:20.600",-110.7,24841.25,24841.25,"BELOW_OR","CLOSE_30",5219.5000000000055,2,5219.5000000000055,5440.900000000005,-221.39999999999964
"2025-09-24","2025-09-24 19:44:40.300","2025-09-24 15:44:40.300","SHORT",24712,24702,24717,"LIMIT","2025-09-24 19:44:44.900",111,1,2,"TARGET","2025-09-24 19:45:54.500",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",5408.800000000006,0,5408.800000000006,5440.900000000005,-32.099999999999454
"2025-09-24","2025-09-24 19:46:31.200","2025-09-24 15:46:31.200","SHORT",24705.5,24695.5,24710.5,"LIMIT","2025-09-24 19:46:34.100",112,3,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",5598.100000000006,0,5598.100000000006,5598.100000000006,0
"2025-09-24","2025-09-24 19:46:34.400","2025-09-24 15:46:34.400","SHORT",24705.75,24695.75,24710.75,"MARKET","2025-09-24 19:46:35.400",158,-4,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",5777.400000000006,0,5777.400000000006,5777.400000000006,0
"2025-09-24","2025-09-24 19:49:43.200","2025-09-24 15:49:43.200","LONG",24722.5,24732.5,24717.5,"LIMIT","2025-09-24 19:49:45.500",95,14,2,"STOP","1970-01-01 00:00:00.000",-110.7,24841.25,24841.25,"BELOW_OR","CLOSE_30",5666.700000000006,1,5666.700000000006,5777.400000000006,-110.69999999999982
"2025-09-24","2025-09-24 19:51:10.600","2025-09-24 15:51:10.600","SHORT",24728,24718,24733,"MARKET","2025-09-24 19:51:11.600",134,9,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",5846.000000000006,0,5846.000000000006,5846.000000000006,0
"2025-09-24","2025-09-24 19:51:13.000","2025-09-24 15:51:13.000","SHORT",24729.75,24719.75,24734.75,"LIMIT","2025-09-24 19:51:16.900",141,3,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6035.300000000007,0,6035.300000000007,6035.300000000007,0
"2025-09-24","2025-09-24 19:54:17.000","2025-09-24 15:54:17.000","SHORT",24731.75,24721.75,24736.75,"LIMIT","2025-09-24 19:54:19.000",252,-6,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6224.600000000007,0,6224.600000000007,6224.600000000007,0
"2025-09-24","2025-09-24 19:54:30.400","2025-09-24 15:54:30.400","SHORT",24736.75,24726.75,24741.75,"MARKET","2025-09-24 19:54:31.400",165,1,4,"TARGET","2025-09-24 19:55:27.300",179.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6403.900000000007,0,6403.900000000007,6403.900000000007,0
"2025-09-24","2025-09-24 19:55:42.400","2025-09-24 15:55:42.400","SHORT",24731.25,24721.25,24736.25,"LIMIT","2025-09-24 19:55:43.700",346,-1,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6593.200000000007,0,6593.200000000007,6593.200000000007,0
"2025-09-24","2025-09-24 19:56:14.100","2025-09-24 15:56:14.100","SHORT",24732,24722,24737,"MARKET","2025-09-24 19:56:15.100",187,-5,4,"TARGET","1970-01-01 00:00:00.000",179.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6772.500000000007,0,6772.500000000007,6772.500000000007,0
"2025-09-24","2025-09-24 19:56:59.700","2025-09-24 15:56:59.700","SHORT",24728.5,24718.5,24733.5,"LIMIT","2025-09-24 19:57:00.000",180,1,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",6961.8000000000075,0,6961.8000000000075,6961.8000000000075,0
"2025-09-24","2025-09-24 19:57:09.500","2025-09-24 15:57:09.500","SHORT",24727.25,24717.25,24732.25,"MARKET","2025-09-24 19:57:10.500",279,-17,6,"TARGET","1970-01-01 00:00:00.000",169.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",7131.100000000008,0,7131.100000000008,7131.100000000008,0
"2025-09-24","2025-09-24 19:57:54.700","2025-09-24 15:57:54.700","SHORT",24736.75,24726.75,24741.75,"MARKET","2025-09-24 19:57:55.700",249,-3,6,"TARGET","1970-01-01 00:00:00.000",169.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",7300.400000000008,0,7300.400000000008,7300.400000000008,0
"2025-09-24","2025-09-24 19:58:19.900","2025-09-24 15:58:19.900","SHORT",24740,24730,24745,"LIMIT","2025-09-24 19:58:20.700",85,-21,2,"TARGET","1970-01-01 00:00:00.000",189.3,24841.25,24841.25,"BELOW_OR","CLOSE_30",7489.700000000008,0,7489.700000000008,7489.700000000008,0
"2025-09-29","2025-09-29 13:50:51.600","2025-09-29 09:50:51.600","LONG",24948.75,24958.75,24943.75,"LIMIT","2025-09-29 13:50:52.000",171,3,2,"TARGET","1970-01-01 00:00:00.000",189.3,24878.75,24875,"ABOVE_OR","POST_OPEN",-57.099999999999966,0,189.3,189.3,0
"2025-09-29","2025-09-29 14:10:36.200","2025-09-29 10:10:36.200","LONG",24961,24971,24956,"MARKET","2025-09-29 14:10:37.200",92,7,3,"TARGET","1970-01-01 00:00:00.000",184.3,24878.75,24875,"ABOVE_OR","POST_OPEN",85.10000000000008,0,373.6,373.6,0
"2025-09-29","2025-09-29 14:26:58.600","2025-09-29 10:26:58.600","LONG",24962,24972,24957,"LIMIT","2025-09-29 14:27:00.300",86,3,2,"TARGET","1970-01-01 00:00:00.000",189.3,24878.75,24875,"ABOVE_OR","POST_OPEN",274.4000000000001,0,562.9000000000001,562.9000000000001,0
